,N_COLON_1,N_COLON_3,N_COLON_4,N_COLON_5,T_COLON_2,T_COLON_3,T_COLON_4,T_COLON_5,T_COLON_7,T_COLON_9,T_COLON_10,N_PAN_1,T_PAN_1,T_PAN_2,T_PAN_4,T_PAN_5,T_PAN_6,T_PAN_7,T_PAN_8,T_PAN_9,N_KID_1,N_KID_2,N_KID_3,T_KID_1,T_KID_3,T_KID_4,T_KID_5,N_BLDR_1,T_BLDR_1,T_BLDR_3,T_BLDR_4,T_BLDR_5,T_BLDR_6,T_BLDR_7,N_PROST_1,N_PROST_2,N_PROST_4,N_PROST_6,N_PROST_7,N_PROST_8,T_PROST_1,T_PROST_2,T_PROST_3,T_PROST_4,T_PROST_5,T_PROST_6,T_OVARY_1,T_OVARY_3,T_OVARY_4,T_OVARY_5,T_OVARY_6,N_UT_8,T_UT_1,T_UT_2,T_UT_3,T_UT_4,T_UT_5,T_UT_6,T_UT_7,T_UT_8,T_UT_9,T_UT_10,N_LUNG_1,N_LUNG_3,T_LUNG_1,T_LUNG_2,T_LUNG_3,T_LUNG_4,T_LUNG_6,T_MESO_1,T_MESO_2,T_MESO_3,T_MESO_4,T_MESO_5,T_MESO_6,T_MESO_7,T_MESO_8,T_MELA_1,T_MELA_2,T_MELA_3,N_BRST_1,N_BRST_2,N_BRST_3,T_BRST_1,T_BRST_2,T_BRST_3,T_BRST_4,T_BRST_5,T_BRST_6
EAM300,0.7948992136889548,0.1850594847098426,0.5935770044538238,1.1547951573144548,-0.5251043676662127,0.6168768488511931,-1.7575891120081162,-0.01905485463902411,0.571817645636444,-0.11032862525351642,-0.38809743139572334,0.6906275959932842,0.22135717618839104,-0.1564469123045105,0.8044309682151519,1.6949279137989541,-0.3083773026311664,0.15424977311001373,0.6351701151135916,0.38753705812996797,1.4297718333429277,0.2553441392969517,0.3104164987816457,-1.1782702535825842,-0.528089058477446,-1.4885818176021106,-1.6040219557527189,0.5763428220276686,0.6682905550834073,-0.07258672854372597,-0.5926931724883371,-1.0529132395107803,-2.3091792299938017,-0.3850164602357408,1.4905247334038405,1.7094662464601238,1.4399775503103711,1.7441271720099307,0.6732008528696306,1.131687873614584,0.3397820051502325,-0.044472866708882675,-1.613553710278916,-0.48697734956142447,-0.08539201492740492,-0.16126092974198364,-0.9888868075923863,-0.24252154408653268,-0.4506796580828761,0.6324742653486076,-0.5533145098498061,1.6475579822142183,0.5536206597227947,1.04233970997508,-0.0959828532898462,-1.7985082602266382,0.44453502458965105,0.4314408971597235,-1.322016814265536,-0.49198392769639615,0.8146366851825954,0.4887277046656551,0.943556072158128,1.7007047347239224,0.3530686932776594,0.7140237207394045,-0.14027181371460043,0.21760224258716124,-1.0037139812998037,0.5367715986916383,-1.4073212032575615,-0.6222512395544224,-0.10098943142481868,-0.6736649457866376,-1.1954081556599891,-1.4152161918550181,-2.3091792299938017,-0.6172446614194508,-0.8669958860755637,-0.04206585799014567,1.7501928339811483,1.7639609238523206,1.5821836254133317,-0.012411510575310251,-0.6365970115180936,-0.9812806600411784,-1.039433990685855,-1.734770669354493,-0.28093740323756866
EAM299,1.163485827161164,0.9974404581444088,1.1629724611971826,1.1709011133075669,-0.6515252425624858,0.07331897824837594,-1.2882872720866168,-0.05476582976506451,-0.1949033297995422,-0.23201968899542105,0.04959006257988695,0.9052627472783571,0.2692650626339333,0.23394548431199033,0.9200362789084978,1.2185871072952028,-1.3033403029638142,0.08627291273951478,0.5670572502071979,0.4792887825651228,1.1439779205298586,0.8550099234708134,0.8103470846044032,-0.7614825279811047,0.2571496258839643,-1.4639496968286294,-1.2716028782572106,0.4715141402439324,0.24371084576017615,-0.3640574149315201,-1.1712626485638495,-0.23475193673705705,-2.2703620652499206,-0.19682560013134062,1.4502292383762896,1.1646836810771217,1.2770537865264542,1.3801262639614522,1.0742171900910091,1.282244486828936,0.5022419452213718,0.2733263578156546,-0.22229425601109998,0.19866583445391314,0.5206888955271158,-0.052410050397015066,-1.1215916395154844,-1.197301711070256,-0.39663333737929357,0.7206791628955957,-1.0549168089267915,1.3857162489025858,0.526592604112905,0.8134272803882935,0.5490266967389061,-2.141706850609834,-1.4713935033063648,1.0903026569624366,-1.1630602012726747,0.26074318763183607,0.6385406086585199,1.0978320244341682,0.838696293948727,1.1837352624071105,-0.32296532154791663,0.17037936983852003,-0.402497117501218,-0.13835892090008822,-0.8820379685228131,-0.4290153215740075,-1.2788869708794846,-0.1733647755773754,0.04400007763875248,-1.4590613120382703,-1.313773040165176,-0.615583921017499,-2.2703620652499206,-0.6907806266082887,-1.4159613873288712,-1.1399416206946982,1.5127458046567308,1.5365888016505478,1.5282608649015113,-0.13191903008525147,-0.038560577502041914,-0.31188802485844425,-1.1007033488476952,-2.2637282361820232,0.559955687705451
EAM298,1.982596335258777,1.9455322459734004,1.9625501649893555,2.072164330079594,1.174838036823758,1.0466107893812313,1.4513301716930123,1.953081548394012,1.6949551176056363,1.8824081353377766,1.6596823882166765,1.164145324299197,1.2181249691778762,1.340479115245724,1.821544550285726,0.994337201546758,0.4607934518269781,0.9635514021840592,0.7950484130704385,1.623855190288349,1.989292609157286,1.8615089365462518,1.876692844239686,-0.826469239452594,0.2587579115094867,-0.7006006158736818,-0.8248783412588718,1.2923555111712814,0.4301526673130371,-0.5726761935565016,-0.826469239452594,-0.826469239452594,-0.826469239452594,-0.739349436490212,-0.1961067524741205,0.23843024182777134,-0.03157461113088902,-0.259870634501322,-0.4748423523565055,-0.2769141443729404,-0.6333265214780267,-0.826469239452594,-0.7788105359226978,-0.826469239452594,-0.7135709145522583,-0.715784523567116,-0.826469239452594,-0.826469239452594,-0.826469239452594,-0.5404317154210073,-0.826469239452594,-0.36998382127699103,-0.2268669609811556,0.5008175500840522,-0.5845162294432915,-0.826469239452594,-0.5199462354627028,-0.5298029800356033,-0.826469239452594,-0.826469239452594,0.6103975940334065,-0.3457450158214333,-0.07716898563729559,-0.30140459324251806,-0.46402168555362877,-0.3133341971241288,-0.6583373177460876,-0.5157578654191772,-0.7823122180059308,-0.5475331778675148,-0.826469239452594,-0.826469239452594,-0.826469239452594,-0.826469239452594,-0.826469239452594,-0.826469239452594,-0.826469239452594,-0.826469239452594,-0.8022730854231417,-0.826469239452594,-0.22415859542347877,-0.25587419587526905,-0.3770213065843409,-0.826469239452594,-0.826469239452594,-0.6996878753550316,-0.826469239452594,-0.826469239452594,-0.7233508865581697
EAM295,0.0027015516381707332,0.8464228979116294,2.0450882480920907,0.974907765079336,-0.5128181471870332,-0.5128181471870332,1.1972339921840975,0.27207001487718263,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,0.5064303023883813,-0.05613163257107205,-0.5128181471870332,-0.010791182756924067,0.12899840782288752,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,4.727103488572944,3.5504398043880885,3.4229273865461547,-0.3628178386866083,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.2038223739227871,1.0270553601738914,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,0.4533102579680533,0.5452067192535643,-0.5128181471870332,-0.30471399147169537,0.50861831337137,0.14419292853808474,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,0.2811867273063012,-0.5128181471870332,-0.3449490823255372,-0.5128181471870332,0.14759650117828957,-0.5128181471870332,2.797520913908646,0.6812280686960083,-0.5128181471870332,0.06785565646493477,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.14681253219936802,1.1579713506560292,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,1.6872268962077706,1.5498684289423903,1.3158728099283565,-0.5128181471870332,-0.5128181471870332,-0.5128181471870332,0.1088200843131065,-0.5128181471870332,-0.5128181471870332
EAM292,0.3703196831830587,0.28289833332249886,0.6846058956374264,0.7879611861129655,-1.0540884783873279,0.03519015381612354,-1.2458986716281821,0.5811644757531579,-0.2943409639833866,0.12002762141479476,-0.6071629764893512,0.575135417142085,1.1125829276148875,-1.2458986716281821,1.135837867971884,0.6978698245817877,-1.1290210639820935,-0.8619337675115547,-0.6862297737031386,-1.0200673619391294,1.8548461720467162,-0.1331928402502754,0.12123343313700963,-1.2458986716281821,-1.2458986716281821,-1.2458986716281821,-1.2458986716281821,0.33819341372691186,2.1010040221959585,0.7675485162440466,-0.9538338466260547,-1.087420559565689,-1.2458986716281821,-0.5926071064140465,1.3931064118472465,1.87215818320137,1.2776068747408316,1.5452970770724779,0.14836419688683888,1.316709626304077,-0.05214506663570684,-1.178373215184163,-1.1165322997162992,-1.2313428015528773,0.3472370016435219,-0.6825262091277654,-1.2458986716281821,-0.745572936317844,-0.16463007443658534,0.7120811770221741,0.0812693874864677,1.0808873052023893,1.0056963313814347,2.1395038678980973,0.5121748193607358,-1.2458986716281821,1.8593249013006565,1.1808835487374727,-1.2458986716281821,0.07816872877220188,1.6511501204011754,0.9939827317942067,0.5172564544757835,0.6228511095782919,-0.047149560929389295,0.1326025150893192,-0.7586646064447458,-0.17987497978172698,-1.018517032581996,0.22079902962844525,-1.2458986716281821,-1.2458986716281821,-0.4447229116252957,-1.2458986716281821,-1.2458986716281821,-0.3436931151854562,-1.2458986716281821,-0.13698253423437884,0.5907248401221452,1.6048986279133723,0.8835648298028396,1.337208425581726,0.7645339869385103,-0.5004486390733573,-0.15920392168661918,0.28608512144549414,-0.46754720493864427,-1.2458986716281821,-0.14034158117483367
EAM282,0.6793472166884336,0.44079921502390323,0.7786565214828803,0.532874806551962,0.32401382310172455,0.5159745958662324,-1.5605770910954198,0.6832843311388644,0.7277090852362617,0.5064902634438515,0.21396265977684845,0.4011812663301659,1.1299411511048925,0.7720163135291686,1.153034971687269,0.9920833824375719,0.7918781744880575,0.6675946362393869,0.6837544343568263,0.7423998107975704,0.7184833095837594,-0.22668271528949205,0.10161974326440937,-2.365746377659624,-2.1843746798797072,-2.365746377659624,-1.044632933092035,0.34301186939760886,-0.07018535402998306,0.9145163514738623,-0.029433281322912848,-0.6077366311889404,-2.365746377659624,-0.34429666413332954,0.8508173654400283,0.9236246013218734,0.9474235767311933,1.0437359735111327,0.3954283782003581,1.0561937087871227,-0.7126225354064597,-0.8941881507637855,-1.1404693503637884,-1.0114612747746001,0.5893812133509791,0.18802471472580262,-1.487581813926389,-0.04488792461341007,0.5839750263444177,0.9782741004099416,-1.0961915035220038,0.884782322937773,0.7658462087934187,0.9022349049046077,0.2164894645733939,-1.4293066437697899,0.6456173107996681,1.1351122865024725,-0.36311842172247755,0.3969679662391834,0.8909524276735229,0.7918194115858125,-0.20328920390566357,0.6430905060031237,-0.3188875852024896,0.6859286617398991,-0.05921432018079765,-0.05008256517188839,1.2760844889887906,-0.627099007478745,-2.0104482418142617,0.3603057915283812,0.5484175941958258,-1.9733159638854985,-2.365746377659624,-1.0599406691269189,-2.365746377659624,-0.18274569328072962,-0.9239045504292005,-0.7505481125155341,1.1161318690772621,1.0560761829826324,0.8997081001080633,-0.10906289015543028,0.03339601375769233,-0.24474643143967703,-0.690768612061457,-0.8810135080804038,0.5410781077053962
EAM281,0.5909848882148085,-0.030185000339727968,-0.4132473121915017,-0.19194228206553263,-0.1086564678632601,1.1915388862885998,-1.7616337999295675,-0.9176692937865795,-0.389771413782792,-0.30047958293179344,-0.37617445942525907,4.923944565880154,1.9700926277790956,1.625354422162047,1.1180366825399066,0.20314397978339374,-0.34286728376417036,-0.017267297865087378,0.1720890603655766,0.041732282348884424,0.6300597465306269,-0.14028338886666966,-0.023559315306609697,-2.4430783555659605,-0.5987069096203141,-1.063064946824485,-1.0427946406350352,3.4198544798638104,-0.9243783957175967,0.12289692400458405,-0.7286823532466107,-0.002848091228265,-2.4430783555659605,-0.45965094082272945,0.9737016157752869,1.1298461319424606,0.4407987218975613,0.20319164658219346,0.42976385797549815,0.643299199897163,0.42419875921566685,0.29642790503384225,0.7990266315748428,-0.07121419740632122,0.21473892859135096,-0.1592428580891356,-0.7433994773759287,-0.48127975077796303,0.18321925788523918,0.264026398549943,-0.6103852753261704,0.5738010072476213,0.5650898997670283,1.1198956876930832,0.007900771901001897,-1.5527817209899444,0.19918763548304202,0.3315940858481086,0.22395053745933682,-0.33608668163495453,0.12867652335901197,0.146491989410293,0.04185144934588374,0.284272871339993,-0.2224132831980568,0.06504134696179716,0.283295701964605,0.1189763298033316,0.011821366102254342,0.4394402181317787,-0.273381007814328,-0.27059250008456215,0.09240208947265999,-0.3796422190379163,-0.4880841863065787,0.03464184602747254,-1.3604104377352173,-0.2352833188738977,0.04881080197059796,-0.7934138660162118,0.8419744172931127,0.2025481447984014,0.2662667380935152,-0.4308721110475849,-1.928133928135913,-0.5753978450074014,-0.4752379840301377,-1.5222034695601212,-0.41042305436263654
EAM280,0.4295962586623856,-0.6714397970677354,0.34192168902418296,0.16942783434841724,-0.685351327470218,0.8088108939615328,-1.1223102168334402,-0.47784602775528706,-0.11931168060199394,0.49721085757596034,-0.5106042609850012,1.2966814234403323,1.1431802286320876,-0.16307142574344258,1.2366474683067332,1.0890210443700945,-1.0752299490254327,0.39731238581360845,0.6818465135407121,0.4139879776665513,3.184051911408876,2.3621769398602437,2.6990275442156983,1.4053829291950755,0.3491921740935462,-0.08175510967279995,-0.8950915943645653,0.8678049051830773,0.8441872316014196,-0.25793437961584614,-1.2116724147499778,-0.8923822668042126,-1.585459272613402,-0.9003186808698914,1.2495099324821441,1.1961443896267188,0.7553176386958561,1.246362733800926,0.4046102378280255,0.9384846019427062,-0.18886021029938893,-0.7059495147809106,-0.9823100482518672,-0.5867755913854801,0.06273323789763989,-0.7537960570504328,-0.995136023167205,-1.0484194651874679,-0.40400088768440384,0.22676158423668144,-0.9239181098215128,0.5522184171346288,-0.0968251740825719,1.0247269681230802,0.3859094920410816,-1.585459272613402,-0.38233538951660345,-0.07691116039823089,-0.3174027512183275,-0.4683314531914905,0.1422980694848215,0.32115017772814797,0.9273553776207202,1.3542797204641197,-0.2384399924223352,-0.03804097610644212,-0.7618419388963269,-0.65948044207911,-1.2094739368306344,-0.03360753100768388,-1.585459272613402,-0.961720983256193,-0.4710134138067893,-0.7222237247730603,-1.1145471267531046,-1.2641530930486544,-1.585459272613402,-1.4829518187558959,-0.9839064533800204,-0.8856591206359311,1.3757445277015232,1.5149875441366008,1.104665814626001,-0.13528485419854985,0.9326645649612085,0.24723205913712093,-0.5535977316649359,-1.2783474152166954,-0.04920668968850048
EAM279,0.6435880554303547,0.8027487705772519,0.7067534050779942,0.6890910561243893,0.0604311781147074,0.08687480790400222,-0.1321582765771492,0.18775975023222338,0.27387617479132714,0.28605022322262574,0.4341345500426849,0.6268237920167633,0.8096340930506912,0.5227456566573839,0.6448852900992641,0.725413626853838,-0.041950573446870205,0.3490159983058182,0.45898158331640154,0.7634325813810903,0.7224200083871251,0.723617455773811,0.7793985465368918,-0.3956964889300963,-0.8605056495283663,-2.5184214500350133,0.5459960934155188,0.5879067519494975,0.8160204791130111,0.27247915284019425,-0.2318457715186845,0.24872977967093995,-1.9658393959927243,0.22068955336606338,0.8693068878204984,0.8355787864288684,0.8891645569830263,0.7986574920060767,0.7124412801647494,0.9517311829373246,-0.4585624767310652,-0.6297974530270357,-1.3450926494633864,-0.42762841924169925,0.6804095625709229,0.3418313139857083,-1.224210335777524,-0.49288930181603813,0.2563136131199457,0.37665707548179883,0.4274488021336927,0.724415754031601,0.4654677566609449,0.7196259644848593,-0.18773979277578293,-1.7506181856925214,0.6879933960199287,0.7038595738935066,-2.258754984232347,-1.1075789603143944,0.7269104360871944,0.07370288665046656,0.9140115902567428,0.775207480683493,-0.49348802550938103,-0.03785929487569675,-1.4001951867073466,-0.20679916368052081,-0.3640639204651639,-0.3341277357980368,-1.3373391776345998,-0.5357978331722538,-0.41365819973037365,-0.017702263866496516,-3.9455492242145507,-0.4083694737725143,-4.369176173439075,-0.4112633049570037,-0.45796375303772224,-1.1995828345247004,0.7740100332968088,0.7656279015900131,0.6588555096105897,0.3527081277480975,0.8583302867758856,0.3216742829765081,0.8777888068095177,0.2837551157314793,0.1492418592938517
EAM278,0.7680291424617182,-0.731481188707595,0.12969302446464218,-0.1571562011427468,-0.6167206139196375,1.1341352163530551,-0.6931580486282681,-0.22325578607521018,-0.1446254741413324,-0.24800397190300438,-0.4283420179983675,0.8896816171004536,-0.014201490601605669,-0.3128504841353264,1.4959599585189103,1.0151977325646264,-1.0984226443990273,-0.10327407503666322,0.5138642297830195,0.020571276827320253,1.7738288297752849,0.4118432274465004,0.4912044984554609,-1.0839078856223887,-0.03571257195403448,-0.7243804434067931,-0.6338459408215711,0.3840667825933639,1.0353513184919014,-0.2754671485811053,-0.4130963001466455,-0.19652356847219193,-0.9894053194867177,-0.3197423839861052,1.7869860931267714,2.16489193494444,1.0974828398739167,1.7404135577715119,0.525037461359281,1.3825568791561047,-0.40578670939582046,-0.5539625561875511,-0.6746752263011816,-0.9913893512619417,-0.7089258801050489,-0.45350789472620884,-1.283668558569944,-0.6582808584743297,-0.5899883963166193,0.8379923682196171,-0.663293149274896,2.5615938672642335,-0.03487719015394025,1.5859723474790737,1.4753886816915873,-1.0450626319180023,0.15872254201792002,0.9257074572295209,-0.9046140667771437,-0.509896166232576,0.8022797962655844,0.49297968478066184,-0.3319598428124841,1.448029927738499,-0.01670763600188837,-0.0819718391342575,-0.28862441193259086,0.023912804027698114,-0.8066655507160843,-0.21229139994897267,-1.6014269107808226,-0.5928078098919375,-0.08573105723468248,-0.9568254292830398,-2.0097197655769237,-1.2610088272423856,-2.2946893821341003,-1.1656708793066204,-0.7577957154105661,-0.7084037664799893,1.8789825138621579,2.152256785218015,1.9581349394210963,-0.6029368142180808,-0.8387233272947044,-0.4566405764765627,-1.001727201038109,-0.4589378764268214,0.39001887791903606
EAM277,0.4495705338329697,-0.5309219596242423,-0.45017576356827027,-0.16664934188666722,-0.2032803402004217,1.5033146291962618,-0.317393592041624,0.828634840163187,0.204826817800804,0.5844732285310129,-0.06116370883105341,1.378931392583779,0.5926746637380376,0.1336437654589789,1.540434179417152,0.2929532660709541,-0.4934801730390712,-0.400073206283282,-0.20786441235035527,0.028729842081928744,0.721413288629028,-0.20093113315759803,0.012399734717879467,-1.4302940470540586,-1.4302940470540586,-1.4302940470540586,-0.8996643075760381,0.45093224234009205,3.8252771071554497,0.8797352907053038,-0.7280682462356693,-0.6492970472510973,-0.884685513997684,0.0934265882524193,1.0599381813884048,1.2161812391789966,0.903632755269243,0.7540423191928406,0.41346966631206394,0.520493718139084,-1.1204585854371225,-1.4302940470540586,-1.4302940470540586,-1.2069634571644394,-0.00030261486765076036,0.44763711564728276,-1.4302940470540586,-0.09833523265908564,0.5871654613809745,0.5101613650392335,0.3759759061197509,-0.12508085089441237,-0.17745985217222449,2.061105775766745,2.23925051160702,-1.4302940470540586,-0.9613569792537152,-0.38848309189059316,0.45912328282568765,-0.35846313640531413,1.6113989426089803,1.3358660617058329,-0.3685148320265968,-0.08587196166640927,-0.6513448073724962,-0.5329385355813562,-0.8710372447621673,-0.5360569520098816,0.4449552775187502,-0.5429694417597819,-1.4302940470540586,-1.2375967012139952,-0.26057604471387624,-0.1184178344587949,-1.4302940470540586,-0.6295158923728128,-1.4302940470540586,-1.0478410615381752,-1.0433297524382406,-1.4302940470540586,0.8713571452339962,0.6091606919235127,0.5601287909456519,0.9329666591402463,2.161903389458141,0.22945191286473288,0.6390974896373639,-0.36295365606239177,0.18691671277963456
EAM276,0.845311306254962,-0.46224163116825595,0.09494310355153739,0.018899828165795506,-0.7116188430950272,1.4314782206867227,-0.7116188430950272,-0.5161988081882861,-0.7116188430950272,-0.7116188430950272,-0.7116188430950272,-0.5827366741508101,0.14051315460990454,-0.7116188430950272,-0.4590731613605166,0.1711727595142055,-0.7116188430950272,-0.7116188430950272,-0.5476039354002895,-0.5847868604969945,1.407714697128679,0.39548178384445126,0.82928257663934,-0.7116188430950272,-0.7116188430950272,-0.7116188430950272,-0.7116188430950272,-0.7116188430950272,-0.7116188430950272,-0.7116188430950272,-0.7116188430950272,-0.6417261267478378,-0.7116188430950272,-0.7116188430950272,1.0918928095278457,0.7755117801962352,-0.13430500606724316,0.17583227393735135,0.8464295897165169,0.78045086548477,-0.18788942193342173,-0.4067934095328192,0.019272589319647142,-0.4745427492453607,-0.11492142606695646,-0.7116188430950272,-0.7116188430950272,-0.7116188430950272,-0.7116188430950272,-0.33391860395481576,-0.7116188430950272,0.6035756979821496,0.5505504238467489,2.045415841080434,3.8429633152416796,1.614597137516359,0.47376162615330375,0.5418837270196978,1.0552690261619186,0.145825001052291,2.5673746467612433,2.825791316668918,-0.6355755677092854,-0.5663351833813365,-0.6000700678049132,-0.1468856950097377,0.5128083570192669,-0.7116188430950272,-0.7116188430950272,-0.7116188430950272,-0.7116188430950272,-0.7116188430950272,-0.5092095365535669,-0.7116188430950272,-0.7116188430950272,-0.7116188430950272,-0.7116188430950272,-0.7116188430950272,-0.09050557048967145,1.910476303386127,1.685980898478955,1.6107763356893792,2.120247642716158,-0.7116188430950272,1.9053508375206667,-0.7116188430950272,-0.7116188430950272,-0.7116188430950272,-0.7116188430950272
EAM272,0.629839216512981,0.5860701160908989,0.6717675603752566,0.6808690789209688,-0.9951909009101517,0.3126155027062061,-1.385288121634628,-0.24094090052914904,-0.12916607164752342,0.09213377254263179,-0.33952364073215807,0.5495617776547224,0.5663331151996316,0.2222139027690078,0.36446347914077476,0.48677152611463137,-1.2799866199883227,-0.42174410040354565,-0.6043880568377507,0.5606063170135653,1.1343087781534773,1.1487280378719662,1.1973035582002132,1.2027235636263123,0.154924024082721,-1.3363955821210822,0.23591731271423816,0.7923371150426273,1.0072965755267802,-0.21343181638536415,-1.0982119097073617,0.3458513850360572,-3.660657531637646,-0.44004940174829604,1.102402331116819,0.9431768886934964,1.0768362677861631,1.0378735872702438,0.19317085482538165,1.1579318206710025,0.27191432988380276,-0.5316781727253648,-1.0085568388194193,0.1890802846924772,0.3089339895865912,0.44832016686532594,-1.6912014090239205,-0.958825732428627,0.8324247023450964,0.3620091370610321,-0.3041402090825314,1.0120007311796206,0.12853984672548593,0.670438125082062,0.08395263227682107,-1.4593376674655387,0.22538409462200895,0.6018188111025824,-1.5880065509960615,-0.654190748205868,1.029692447004435,0.7611465177792275,1.6660828954311138,1.2413794513822625,0.14326589920394195,0.08497527481004855,-1.1289014121294816,-0.0208682273788661,-1.2678478531189274,-0.5305532659388167,-2.5052248654719946,-0.8093562997722819,-0.003176511554051861,-0.888478152567995,-0.7414221562900651,-1.0810008358731638,-3.397889532725167,-1.0562733394197543,-0.3047537946024657,0.8982828814848643,1.1290933012340232,1.1828842984817225,0.8103356236274087,0.3828710447388475,0.4779768003288864,0.7755657774977182,0.12659682591235516,-0.24267939283563503,0.02034426671015099
EAM271,0.9530606395696114,0.5330620101934929,1.04090195915469,0.564997209935978,-0.6903372321663992,0.15240067575689534,-1.4040772342350192,-0.22478604648278244,-0.02575713659623605,-0.2781467200867305,-0.3893030779190123,0.8842711261878755,-0.08791755839328595,0.21504520082632353,1.144359513332671,0.9912423331492584,-1.33478800134631,-0.4517992487598094,-0.0777904302597877,-0.020416384365462996,2.026598686658711,1.9474243772726945,1.9049482191799993,0.7269375626643795,0.15931866768155012,-0.5704435910793876,0.14125849237485802,0.31272474820493146,1.5114971886118147,0.3593704409339317,-1.2475947554968372,-0.9201535485528515,-2.856535405603608,-0.4684930035396229,1.3030985379695263,1.0506621057752537,1.2116654844280816,1.2800645919449958,0.7801108414532142,1.2531265872722375,0.48633823629152684,0.015813279890070173,-0.3517226093711915,-0.08470061406714771,0.6450304122246053,-0.743619824597383,-1.464590143282517,0.03634862837973798,0.15158863155806324,-0.20074485332700753,-0.5830146599266741,0.18963758714367143,-0.015739322104889535,0.720066419443503,0.13734662560933694,-1.846328997906025,0.5046404632344095,0.5937310815869187,-0.856033289314393,-0.7012842126160244,1.0054531066288,0.7403675244142764,0.8872382107605271,1.527659991415469,-0.23271128553868015,0.4824029451741159,-0.5684369049342006,-0.1359296716491648,-1.1261941477716113,-0.21611122816642464,-1.9375980809842455,-0.8316251146456863,-0.27345404159156333,-1.4115339862531302,-1.3964408955190897,-1.0163339374105407,-3.0476000358477733,-0.9784723766400472,-0.33488830848004303,0.44703998193848793,0.6120801572335797,1.2206448193190005,1.349712998229342,-0.4354100105545584,0.6440153569760663,-0.294450069001721,-1.1141462227831866,-1.2740330406626215,-0.32381639815367524
EAM268,0.8101553764472794,0.42480421355820036,0.5483050493859329,0.5740046452807225,0.19436450370159583,0.3598413461574841,-0.6260237074731543,0.040166928332863804,0.4390817668330826,0.6323998381749903,0.5363119046350316,0.2626112083555325,0.9936219360295183,0.4787733649372548,0.7149240961038117,0.49533532673611796,-0.406577713638209,0.36055522382122657,0.4743473234220414,0.9899097721780499,0.6603838425937608,0.5967059549877834,0.6129823657211497,0.21349642508993694,-0.6502955480404538,-3.1635875285712998,0.36155465255046854,0.5868544432281146,0.11255412343651942,0.2937362744947774,-0.2553784244572055,0.23634051032974898,-4.154578223827622,-0.1293076290399924,0.8625539969660979,0.851274729878939,0.7970200274343876,0.6628110266504902,0.6398241658779297,0.78088639223377,-0.20040984434890652,-0.1809923718950659,-0.7820773647676218,0.02389051759949762,0.6001325677737575,0.5114689619367356,-1.2709407888995987,-0.588188191294715,0.4463633190032709,0.3250041161667708,0.6563861276767928,0.9268029867030692,0.7678938187536267,0.8971056758913142,-1.125452521028545,-2.23017820567258,0.7104980545885983,0.8031593753425855,-2.9520084665908164,-1.1447272179496373,0.16081225350562148,0.17109209186353574,1.1942215595416195,0.7036448290166555,-0.16928477820966162,0.44864772752725185,-0.7625171167810326,0.0057580249403959595,0.1792302972302201,0.09342220204817578,-1.7692273981929991,-0.08804550007558172,0.29787676494449383,0.0010464323596855632,-2.514801230207364,-0.08119227450363632,-3.06384454139297,-0.05806263819832728,-0.6088906435432946,-0.6554354672194121,0.8893957971228753,0.6800868661130984,0.5608692962678308,0.38311375799554165,0.17666033764074218,0.0011892078924340555,-0.03864516574448665,-0.6077484392813041,0.06415321783466633
